timestamp,esp_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature
2025-09-11 14:35:02.557,839917,-7.24485445022583,0.5363011956214905,5.4013190269470215,0.026912709698081017,0.03437365964055061,0.031176110729575157,35.79176330566406
2025-09-11 14:35:02.574,839937,-7.364564418792725,0.5506663918495178,5.427655220031738,0.015454824082553387,0.026379786431789398,0.039436448365449905,35.79470443725586
2025-09-11 14:35:02.639,839957,-7.249642848968506,0.5434837937355042,5.327098846435547,0.0189188364893198,0.021849922835826874,0.061019908636808395,35.797645568847656
2025-09-11 14:35:02.639,839977,-7.156269073486328,0.6200982332229614,5.193023681640625,0.019718224182724953,0.0189188364893198,0.037304747849702835,35.80352783203125
2025-09-11 14:35:02.639,839997,-7.29034423828125,0.5722141861915588,5.327098846435547,0.0026646247133612633,0.01811944879591465,-0.012257273308932781,35.779998779296875
2025-09-11 14:35:02.654,840017,-7.254431247711182,0.5051765441894531,5.377377033233643,-0.017586523666977882,0.0023981621488928795,-0.02717917412519455,35.80646896362305
2025-09-11 14:35:02.676,840039,-7.201758861541748,0.4836287498474121,5.410895824432373,0.012257273308932781,0.0021316998172551394,0.021849922835826874,35.788822174072266
2025-09-11 14:35:02.748,840058,-7.218518257141113,0.646434485912323,5.413290023803711,0.025580398738384247,0.026646247133612633,0.069280244410038,35.80352783203125
2025-09-11 14:35:02.748,840078,-7.16584587097168,0.6967126727104187,5.281609058380127,0.02371516078710556,0.03490658476948738,0.06528330594301224,35.79470443725586
2025-09-11 14:35:02.748,840098,-7.2137298583984375,0.6416460275650024,5.3127336502075195,-0.003197549842298031,0.014122511260211468,0.017053598538041115,35.81235122680664
2025-09-11 14:35:02.756,840118,-7.216124057769775,0.5123591423034668,5.3797712326049805,-0.012257273308932781,0.0023981621488928795,-0.01039203628897667,35.83000183105469
2025-09-11 14:35:02.775,840138,-7.29034423828125,0.4836287498474121,5.396530628204346,-0.0005329249543137848,0.014655436389148235,0.00799387414008379,35.80646896362305
2025-09-11 14:35:02.796,840158,-7.331045627593994,0.6272808313369751,5.370194435119629,0.006661561783403158,0.03064318373799324,0.045032158493995667,35.79470443725586
2025-09-11 14:35:02.846,840178,-7.2568254470825195,0.6751648783683777,5.353435039520264,0.0037304747384041548,0.0173200611025095,0.05649004504084587,35.80058670043945
2025-09-11 14:35:02.846,840198,-7.201758861541748,0.6057330369949341,5.3342814445495605,-0.0007993874605745077,0.0,0.03890352323651314,35.81235122680664
2025-09-11 14:35:02.863,840218,-7.19936466217041,0.5913678407669067,5.327098846435547,-0.002931087277829647,0.0010658499086275697,0.023448698222637177,35.797645568847656
2025-09-11 14:35:02.875,840238,-7.225700855255127,0.5722141861915588,5.353435039520264,-0.0053292494267225266,0.010658498853445053,0.011457886546850204,35.78588104248047
2025-09-11 14:35:02.899,840258,-7.225700855255127,0.6200982332229614,5.377377033233643,0.0005329249543137848,0.02504747360944748,0.010658498853445053,35.80646896362305
2025-09-11 14:35:02.949,840278,-7.230489253997803,0.6248866319656372,5.389348030090332,0.0021316998172551394,0.02504747360944748,0.017852986231446266,35.79176330566406
2025-09-11 14:35:02.949,840298,-7.280767440795898,0.6009446382522583,5.3342814445495605,0.0053292494267225266,0.019984684884548187,0.02291577309370041,35.797645568847656
2025-09-11 14:35:02.957,840318,-7.247248649597168,0.5889736413955688,5.351040840148926,0.030110260471701622,0.02238284796476364,0.03890352323651314,35.80058670043945
2025-09-11 14:35:02.975,840338,-7.232883453369141,0.6847416758537292,5.353435039520264,0.010924961417913437,0.021849922835826874,0.0362388975918293,35.797645568847656
2025-09-11 14:35:02.995,840358,-7.2113356590271,0.629675030708313,5.293580055236816,-0.013856049627065659,0.019984684884548187,0.02158346027135849,35.779998779296875
2025-09-11 14:35:03.056,840378,-7.264008045196533,0.608127236366272,5.374982833862305,-0.010924961417913437,0.030110260471701622,0.023448698222637177,35.809410095214844
2025-09-11 14:35:03.056,840398,-7.280767440795898,0.6033388376235962,5.365406036376953,0.0,0.044232770800590515,0.044232770800590515,35.80058670043945
2025-09-11 14:35:03.056,840418,-7.2568254470825195,0.6440402865409851,5.353435039520264,0.006128636654466391,0.04689739644527435,0.06634915620088577,35.81235122680664
2025-09-11 14:35:03.076,840438,-7.261613845825195,0.6177040338516235,5.322310447692871,0.007727412041276693,0.050361406058073044,0.07034609466791153,35.80058670043945
2025-09-11 14:35:03.095,840458,-7.295132637023926,0.608127236366272,5.3127336502075195,0.013856049627065659,0.05382541939616203,0.08340275287628174,35.797645568847656
2025-09-11 14:35:03.155,840480,-7.3669586181640625,0.5027823448181152,5.284003257751465,0.05728943273425102,0.062352221459150314,0.11244716495275497,35.77411651611328
2025-09-11 14:35:03.155,840499,-7.5632829666137695,0.6488286852836609,5.341464042663574,0.12443797290325165,0.05995405837893486,0.17213475704193115,35.79176330566406
2025-09-11 14:35:03.155,840519,-7.326257228851318,0.7326257228851318,5.250484466552734,0.1036539077758789,0.060220520943403244,0.22462786734104156,35.80058670043945
2025-09-11 14:35:03.178,840539,-7.307103633880615,0.7637503147125244,5.329493045806885,0.09965696930885315,0.08286983519792557,0.2848483920097351,35.80646896362305
2025-09-11 14:35:03.196,840559,-7.376535415649414,0.6200982332229614,5.394136428833008,0.12976722419261932,0.0873996913433075,0.3511975407600403,35.79470443725586
2025-09-11 14:35:03.253,840579,-7.189787864685059,1.0965443849563599,5.231330871582031,0.17213475704193115,0.06128636747598648,0.36505359411239624,35.809410095214844
2025-09-11 14:35:03.253,840599,-7.046135425567627,1.3000515699386597,5.035006046295166,0.10312097519636154,0.038637056946754456,0.2454119473695755,35.80058670043945
2025-09-11 14:35:03.256,840619,-7.022193431854248,1.3623007535934448,5.128379821777344,-0.009592648595571518,0.036505360156297684,0.08420214802026749,35.809410095214844
2025-09-11 14:35:03.278,840639,-7.156269073486328,1.1516109704971313,5.286397457122803,-0.05355895683169365,0.05222664400935173,-0.004263399634510279,35.80352783203125
2025-09-11 14:35:03.298,840659,-7.280767440795898,0.9481038451194763,5.398924827575684,-0.05222664400935173,0.0460980087518692,0.014388973824679852,35.80352783203125
2025-09-11 14:35:03.357,840679,-7.3023152351379395,0.9265560507774353,5.386953830718994,-0.003996937070041895,0.03250842168927193,0.09192955493927002,35.80058670043945
2025-09-11 14:35:03.357,840699,-7.1921820640563965,1.0103530883789062,5.25527286529541,-0.003197549842298031,0.02797855995595455,0.12577028572559357,35.80646896362305
2025-09-11 14:35:03.357,840719,-7.220912456512451,1.1276689767837524,5.228936672210693,-0.0053292494267225266,0.015721285715699196,0.11351301521062851,35.82706069946289
2025-09-11 14:35:03.376,840739,-7.137115478515625,1.1635819673538208,5.286397457122803,-0.02238284796476364,0.0023981621488928795,0.06794793158769608,35.81235122680664
2025-09-11 14:35:03.396,840759,-7.074865818023682,1.158793568611145,5.262455463409424,-0.020517610013484955,0.0021316998172551394,0.026379786431789398,35.809410095214844
2025-09-11 14:35:03.459,840779,-7.249642848968506,1.0462661981582642,5.339069843292236,0.007194486912339926,0.011990811675786972,0.022649310529232025,35.788822174072266
